2024-07-08 08:04:41 INFO::Writing function arguments to log file
2024-07-08 08:04:41 DEBUG::Function arguments
2024-07-08 08:04:41 DEBUG::Output folder: Maaslin2_d1_lm_CLR_notransf_log
2024-07-08 08:04:41 DEBUG::Min Abundance: 0.000000
2024-07-08 08:04:41 DEBUG::Min Prevalence: 0.001000
2024-07-08 08:04:41 DEBUG::Normalization: CLR
2024-07-08 08:04:41 DEBUG::Transform: LOG
2024-07-08 08:04:41 DEBUG::Analysis method: LM
2024-07-08 08:04:41 DEBUG::Max significance: 0.250000
2024-07-08 08:04:41 DEBUG::Random effects: studyID
2024-07-08 08:04:41 DEBUG::Fixed effects: heart_cond
2024-07-08 08:04:41 DEBUG::Correction method: BH
2024-07-08 08:04:41 DEBUG::Standardize: TRUE
2024-07-08 08:04:41 DEBUG::Cores: 1
2024-07-08 08:04:41 INFO::Verifying options selected are valid
2024-07-08 08:04:41 INFO::Determining format of input files
2024-07-08 08:04:41 INFO::Input format is data samples as rows and metadata samples as rows
2024-07-08 08:04:41 DEBUG::A total of 95 samples were found in both the data and metadata
2024-07-08 08:04:41 DEBUG::Reordering data/metadata to use same sample ordering
2024-07-08 08:04:47 INFO::Fitting model to feature number 163, Oxoglutaric.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 163 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 164, Lactitol
2024-07-08 08:04:47 WARNING::Fitting problem for feature 164 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 165, D.fructose.1.6.bisphosphate
2024-07-08 08:04:47 WARNING::Fitting problem for feature 165 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 166, X5.6.dihydrouracil
2024-07-08 08:04:47 WARNING::Fitting problem for feature 166 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 167, D.fructose.6.phosphate
2024-07-08 08:04:47 WARNING::Fitting problem for feature 167 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 168, X7.hydroxynicotinic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 168 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 169, Rhamnose
2024-07-08 08:04:47 WARNING::Fitting problem for feature 169 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 170, Beta.gentiobiose
2024-07-08 08:04:47 WARNING::Fitting problem for feature 170 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 171, Beta.mannosylglycerate
2024-07-08 08:04:47 WARNING::Fitting problem for feature 171 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 172, Dimethyluric.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 172 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 173, N.trifluoroacetyl.terbutaline
2024-07-08 08:04:47 WARNING::Fitting problem for feature 173 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 174, Butane.2.3.diol
2024-07-08 08:04:47 WARNING::Fitting problem for feature 174 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 175, Nicotianamine
2024-07-08 08:04:47 WARNING::Fitting problem for feature 175 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 176, L.threonic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 176 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 177, X10.11.13.14.tetrakishydroxy.octadecanoic.acid..methyl.ester
2024-07-08 08:04:47 WARNING::Fitting problem for feature 177 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 178, Digalacturonic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 178 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 179, X5.methyl.8.hydroxyquinoline
2024-07-08 08:04:47 WARNING::Fitting problem for feature 179 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 180, X4.hydroxyanthraquinone.2.carboxylic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 180 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 181, Myristyl.myristate
2024-07-08 08:04:47 WARNING::Fitting problem for feature 181 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 182, L.glutamine
2024-07-08 08:04:47 WARNING::Fitting problem for feature 182 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 183, N.methyl.1h.benzimidazol.2.amine
2024-07-08 08:04:47 WARNING::Fitting problem for feature 183 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 184, Pyrophosphate
2024-07-08 08:04:47 WARNING::Fitting problem for feature 184 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 185, Syringic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 185 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 186, Citraconic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 186 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 187, X5.7.dihydroxy.4..methoxyisoflavone
2024-07-08 08:04:47 WARNING::Fitting problem for feature 187 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 188, Oxymetazoline
2024-07-08 08:04:47 WARNING::Fitting problem for feature 188 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 189, Inosine.5..monophosphate
2024-07-08 08:04:47 WARNING::Fitting problem for feature 189 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 190, X5.hydroxypentanoic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 190 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 191, X4..dimethylamino.azobenzene
2024-07-08 08:04:47 WARNING::Fitting problem for feature 191 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 192, X1.2.dihydroxy.cyclooctene
2024-07-08 08:04:47 WARNING::Fitting problem for feature 192 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 193, X4.hydroxycyclohexylcarboxylic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 193 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 194, X3..4.hydroxy.3.methoxyphenyl.propionic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 194 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 195, Squalene
2024-07-08 08:04:47 WARNING::Fitting problem for feature 195 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 196, Octanal
2024-07-08 08:04:47 WARNING::Fitting problem for feature 196 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 197, Rhein
2024-07-08 08:04:47 WARNING::Fitting problem for feature 197 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 198, X2.deoxy.d.arabino.hexose.6.phosphate
2024-07-08 08:04:47 WARNING::Fitting problem for feature 198 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 199, X2.oxo.propanoic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 199 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 200, Dehydroascorbic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 200 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 201, Shikimic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 201 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 202, Caffeic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 202 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 203, Cytosin
2024-07-08 08:04:47 WARNING::Fitting problem for feature 203 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 204, Diclofenac
2024-07-08 08:04:47 WARNING::Fitting problem for feature 204 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 205, X2.amino.3.hydroxy.estra.1.3.5.10..trien.17.one
2024-07-08 08:04:47 WARNING::Fitting problem for feature 205 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 206, X2.ketoisocaproic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 206 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 207, X2.hydroxybutyric.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 207 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 208, Thymidine
2024-07-08 08:04:47 WARNING::Fitting problem for feature 208 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 209, X3.hydroxy.3..4..hydroxy.3..methoxyphenyl.propionic.acid
2024-07-08 08:04:47 WARNING::Fitting problem for feature 209 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 210, X2.deoxy.d.erythro.pentitol
2024-07-08 08:04:47 WARNING::Fitting problem for feature 210 returning NA
2024-07-08 08:04:47 INFO::Fitting model to feature number 211, X3.17.dihydro.estra.1.10..2.4.trien.4.amine
2024-07-08 08:04:47 WARNING::Fitting problem for feature 211 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 212, X16.methyl.heptadecane.1.2.diol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 212 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 213, Capric.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 213 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 214, N...pentafluorophenyl.methylene..alpha.4.dihydroxy.benzeneethanamine
2024-07-08 08:04:48 WARNING::Fitting problem for feature 214 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 215, Tetracosane
2024-07-08 08:04:48 WARNING::Fitting problem for feature 215 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 216, X2.4.6.trihydroxybenzoic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 216 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 217, L.kynurenine
2024-07-08 08:04:48 WARNING::Fitting problem for feature 217 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 218, X5.hydroxy.hydantoin
2024-07-08 08:04:48 WARNING::Fitting problem for feature 218 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 219, X4.methylvaleric.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 219 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 220, X3.methyladipic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 220 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 221, X1.deoxy.d.ribitol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 221 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 222, X.4.hydroxy.3.methoxyphenyl.ethanol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 222 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 223, Ethyl.salicylate
2024-07-08 08:04:48 WARNING::Fitting problem for feature 223 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 224, Nonadecanoic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 224 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 225, Arbutin
2024-07-08 08:04:48 WARNING::Fitting problem for feature 225 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 226, X1.3.diaminopropane
2024-07-08 08:04:48 WARNING::Fitting problem for feature 226 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 227, X2.hydroxyundecanoate
2024-07-08 08:04:48 WARNING::Fitting problem for feature 227 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 228, X3.4.dihydroxyphenylglycol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 228 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 229, Alpha.hydroxyisobutyric.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 229 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 230, Acetamide
2024-07-08 08:04:48 WARNING::Fitting problem for feature 230 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 231, Sebacic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 231 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 232, Pentadecanoic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 232 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 233, Pregabalin
2024-07-08 08:04:48 WARNING::Fitting problem for feature 233 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 234, X2.2..biphenyldiol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 234 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 235, Ethosuximide
2024-07-08 08:04:48 WARNING::Fitting problem for feature 235 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 236, Guanosine
2024-07-08 08:04:48 WARNING::Fitting problem for feature 236 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 237, X3..4.hydroxyphenyl..1.1.3.trimethylindan.5.ol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 237 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 238, Protocatechoic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 238 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 239, Creatinine
2024-07-08 08:04:48 WARNING::Fitting problem for feature 239 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 240, X2.indolecarboxylic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 240 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 241, X3.amino.2.piperidone
2024-07-08 08:04:48 WARNING::Fitting problem for feature 241 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 242, Pinitol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 242 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 243, D.fructose.1.phosphate
2024-07-08 08:04:48 WARNING::Fitting problem for feature 243 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 244, Udp.glucuronic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 244 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 245, X2.piperidinobenzonitrile
2024-07-08 08:04:48 WARNING::Fitting problem for feature 245 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 246, X4.hydroxymandelic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 246 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 247, X5.hydroxypipecolic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 247 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 248, Phytol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 248 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 249, X2.deoxy.d.arabino.hexonic.acid..phosphate
2024-07-08 08:04:48 WARNING::Fitting problem for feature 249 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 250, Cholic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 250 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 251, Isoxanthopterin
2024-07-08 08:04:48 WARNING::Fitting problem for feature 251 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 252, Cholesterol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 252 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 253, Galactinol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 253 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 254, X3.phenyllactic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 254 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 255, P.cresol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 255 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 256, Metoprolol
2024-07-08 08:04:48 WARNING::Fitting problem for feature 256 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 257, Glycero.d.gulo.heptose
2024-07-08 08:04:48 WARNING::Fitting problem for feature 257 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 258, Biphenyl
2024-07-08 08:04:48 WARNING::Fitting problem for feature 258 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 259, Erythrose
2024-07-08 08:04:48 WARNING::Fitting problem for feature 259 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 260, Abietic.acid
2024-07-08 08:04:48 WARNING::Fitting problem for feature 260 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 261, O.phosphoserine
2024-07-08 08:04:48 WARNING::Fitting problem for feature 261 returning NA
2024-07-08 08:04:48 INFO::Fitting model to feature number 262, Deoxyguanosine
2024-07-08 08:04:48 WARNING::Fitting problem for feature 262 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 263, Methoxyacetic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 263 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 264, X1.monostearin
2024-07-08 08:04:49 WARNING::Fitting problem for feature 264 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 265, X2.hydroxyadipic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 265 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 266, Heneicosanoic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 266 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 267, X1.2.3.trihydroxybenzene
2024-07-08 08:04:49 WARNING::Fitting problem for feature 267 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 268, Isoferulic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 268 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 269, X3.methoxy.5.prop.2.en.1.yl.2.hydroxy.n.2.hydroxyethylbenzamide
2024-07-08 08:04:49 WARNING::Fitting problem for feature 269 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 270, X2.deoxyerythritol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 270 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 271, X2.hydroxy.3.methylbutyric.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 271 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 272, Carbamic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 272 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 273, Boric.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 273 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 274, L.cystine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 274 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 275, L.cysteine.glycine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 275 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 276, X6.hydroxynicotinic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 276 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 277, X2.6.di.tert.butyl.4.methylphenol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 277 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 278, X2.hydroxycinnamic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 278 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 279, Mevalonic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 279 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 280, Glucuronic.acid..methyl.ester..2..4.chlorophenoxy..2.methylpropanoate
2024-07-08 08:04:49 WARNING::Fitting problem for feature 280 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 281, X1.kestose
2024-07-08 08:04:49 WARNING::Fitting problem for feature 281 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 282, Pyrrole.2.carboxylic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 282 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 283, Tyramine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 283 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 284, Benzoic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 284 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 285, Homocystine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 285 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 286, Gentisic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 286 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 287, Adenine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 287 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 288, Citrulline
2024-07-08 08:04:49 WARNING::Fitting problem for feature 288 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 289, Phenol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 289 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 290, Delta.tocopherol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 290 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 291, X3.hydroxypicolinic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 291 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 292, Acifluorfen
2024-07-08 08:04:49 WARNING::Fitting problem for feature 292 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 293, Desaminotyrosine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 293 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 294, Dihydrocholesterol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 294 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 295, Sophorose
2024-07-08 08:04:49 WARNING::Fitting problem for feature 295 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 296, Octanoate.radical
2024-07-08 08:04:49 WARNING::Fitting problem for feature 296 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 297, Indoxyl.sulfate
2024-07-08 08:04:49 WARNING::Fitting problem for feature 297 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 298, Dopamine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 298 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 299, X1.5.anhydroglucitol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 299 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 300, N.acetylglutamic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 300 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 301, Xylonolactone
2024-07-08 08:04:49 WARNING::Fitting problem for feature 301 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 302, Gluconic.acid.lactone
2024-07-08 08:04:49 WARNING::Fitting problem for feature 302 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 303, Chlorogenic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 303 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 304, X3.deoxyhexitol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 304 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 305, Phytanic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 305 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 306, Glucose.6.phosphate
2024-07-08 08:04:49 WARNING::Fitting problem for feature 306 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 307, Noradrenaline
2024-07-08 08:04:49 WARNING::Fitting problem for feature 307 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 308, Glucosaminic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 308 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 309, Estradiol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 309 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 310, X2.6.diaminopimelic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 310 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 311, Lactulose
2024-07-08 08:04:49 WARNING::Fitting problem for feature 311 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 312, Spermidine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 312 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 313, Conduritol.beta.epoxide
2024-07-08 08:04:49 WARNING::Fitting problem for feature 313 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 314, Glycerol.3.galactoside
2024-07-08 08:04:49 WARNING::Fitting problem for feature 314 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 315, X5alpha.cholestanol
2024-07-08 08:04:49 WARNING::Fitting problem for feature 315 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 316, Erythronic.acid
2024-07-08 08:04:49 WARNING::Fitting problem for feature 316 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 317, Xanthosine
2024-07-08 08:04:49 WARNING::Fitting problem for feature 317 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 318, D.maltose
2024-07-08 08:04:49 WARNING::Fitting problem for feature 318 returning NA
2024-07-08 08:04:49 INFO::Fitting model to feature number 319, X2.4.dihydroxy.pentanedioic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 319 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 320, Lanosterol
2024-07-08 08:04:50 WARNING::Fitting problem for feature 320 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 321, N.carbamylglutamate
2024-07-08 08:04:50 WARNING::Fitting problem for feature 321 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 322, Tridecanol
2024-07-08 08:04:50 WARNING::Fitting problem for feature 322 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 323, X3.hydroxybenzoic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 323 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 324, Tartaric.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 324 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 325, X4.hydroxyhippuric.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 325 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 326, Gallic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 326 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 327, X1.hexacosanol
2024-07-08 08:04:50 WARNING::Fitting problem for feature 327 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 328, N.acetyl.l.tyrosine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 328 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 329, D.xylose
2024-07-08 08:04:50 WARNING::Fitting problem for feature 329 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 330, X4.hydroxyproline
2024-07-08 08:04:50 WARNING::Fitting problem for feature 330 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 331, Glyceric.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 331 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 332, Xanthurenic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 332 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 333, Deoxycholic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 333 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 334, Tocopherol.acetate
2024-07-08 08:04:50 WARNING::Fitting problem for feature 334 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 335, Fumaric.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 335 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 336, Galactose
2024-07-08 08:04:50 WARNING::Fitting problem for feature 336 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 337, Tranexamic.acid
